ano,nivel,regiao,uf,sigla,capitulo,obitos,intervalo_codigos,descricao
2025,Estado,Região Centro-Oeste,Goiás,GO,Cap IV,2615,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2025,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap IV,752,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Regiao,Região Norte,,,Cap IV,2328,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Norte,Rondônia,RO,Cap IV,217,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Norte,Acre,AC,Cap IV,72,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Norte,Amazonas,AM,Cap IV,526,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Norte,Roraima,RR,Cap IV,59,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Norte,Pará,PA,Cap IV,1193,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Norte,Amapá,AP,Cap IV,61,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Norte,Tocantins,TO,Cap IV,200,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Regiao,Região Nordeste,,,Cap IV,8785,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Nordeste,Maranhão,MA,Cap IV,1247,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Nordeste,Piauí,PI,Cap IV,526,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Nordeste,Ceará,CE,Cap IV,1042,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap IV,495,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Nordeste,Paraíba,PB,Cap IV,797,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Nordeste,Pernambuco,PE,Cap IV,1498,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Nordeste,Alagoas,AL,Cap IV,502,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Nordeste,Sergipe,SE,Cap IV,397,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Nordeste,Bahia,BA,Cap IV,2281,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Regiao,Região Sudeste,,,Cap IV,10855,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Sudeste,Minas Gerais,MG,Cap IV,2548,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Sudeste,Espírito Santo,ES,Cap IV,616,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap IV,2660,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Sudeste,São Paulo,SP,Cap IV,5031,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Regiao,Região Sul,,,Cap IV,4309,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Sul,Paraná,PR,Cap IV,1546,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Sul,Santa Catarina,SC,Cap IV,1022,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Sul,Rio Grande do Sul,RS,Cap IV,1741,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Regiao,Região Centro-Oeste,,,Cap IV,1925,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap IV,443,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap IV,445,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Centro-Oeste,Goiás,GO,Cap IV,778,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2026,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap IV,259,E00–E90,"Doenças endócrinas, nutricionais e metabólicas (ex: Diabetes)"
2016,Regiao,Região Norte,,,Cap V,426,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Norte,Rondônia,RO,Cap V,44,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Norte,Acre,AC,Cap V,27,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Norte,Amazonas,AM,Cap V,48,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Norte,Roraima,RR,Cap V,11,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Norte,Pará,PA,Cap V,179,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Norte,Amapá,AP,Cap V,14,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Norte,Tocantins,TO,Cap V,103,F00–F99,Transtornos mentais e de comportamento
2016,Regiao,Região Nordeste,,,Cap V,3686,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Nordeste,Maranhão,MA,Cap V,285,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Nordeste,Piauí,PI,Cap V,200,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Nordeste,Ceará,CE,Cap V,694,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap V,199,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Nordeste,Paraíba,PB,Cap V,227,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Nordeste,Pernambuco,PE,Cap V,609,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Nordeste,Alagoas,AL,Cap V,251,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Nordeste,Sergipe,SE,Cap V,316,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Nordeste,Bahia,BA,Cap V,905,F00–F99,Transtornos mentais e de comportamento
2016,Regiao,Região Sudeste,,,Cap V,5886,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Sudeste,Minas Gerais,MG,Cap V,2288,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Sudeste,Espírito Santo,ES,Cap V,275,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap V,886,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Sudeste,São Paulo,SP,Cap V,2437,F00–F99,Transtornos mentais e de comportamento
2016,Regiao,Região Sul,,,Cap V,1799,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Sul,Paraná,PR,Cap V,821,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Sul,Santa Catarina,SC,Cap V,379,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Sul,Rio Grande do Sul,RS,Cap V,599,F00–F99,Transtornos mentais e de comportamento
2016,Regiao,Região Centro-Oeste,,,Cap V,877,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap V,131,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap V,176,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Centro-Oeste,Goiás,GO,Cap V,361,F00–F99,Transtornos mentais e de comportamento
2016,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap V,209,F00–F99,Transtornos mentais e de comportamento
2017,Regiao,Região Norte,,,Cap V,465,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Norte,Rondônia,RO,Cap V,60,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Norte,Acre,AC,Cap V,29,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Norte,Amazonas,AM,Cap V,61,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Norte,Roraima,RR,Cap V,8,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Norte,Pará,PA,Cap V,187,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Norte,Amapá,AP,Cap V,8,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Norte,Tocantins,TO,Cap V,112,F00–F99,Transtornos mentais e de comportamento
2017,Regiao,Região Nordeste,,,Cap V,3731,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Nordeste,Maranhão,MA,Cap V,268,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Nordeste,Piauí,PI,Cap V,218,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Nordeste,Ceará,CE,Cap V,726,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap V,194,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Nordeste,Paraíba,PB,Cap V,227,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Nordeste,Pernambuco,PE,Cap V,606,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Nordeste,Alagoas,AL,Cap V,226,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Nordeste,Sergipe,SE,Cap V,342,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Nordeste,Bahia,BA,Cap V,924,F00–F99,Transtornos mentais e de comportamento
2017,Regiao,Região Sudeste,,,Cap V,5807,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Sudeste,Minas Gerais,MG,Cap V,2341,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Sudeste,Espírito Santo,ES,Cap V,229,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap V,953,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Sudeste,São Paulo,SP,Cap V,2284,F00–F99,Transtornos mentais e de comportamento
2017,Regiao,Região Sul,,,Cap V,1833,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Sul,Paraná,PR,Cap V,752,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Sul,Santa Catarina,SC,Cap V,387,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Sul,Rio Grande do Sul,RS,Cap V,694,F00–F99,Transtornos mentais e de comportamento
2017,Regiao,Região Centro-Oeste,,,Cap V,1022,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap V,123,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap V,206,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Centro-Oeste,Goiás,GO,Cap V,395,F00–F99,Transtornos mentais e de comportamento
2017,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap V,298,F00–F99,Transtornos mentais e de comportamento
2018,Regiao,Região Norte,,,Cap V,407,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Norte,Rondônia,RO,Cap V,44,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Norte,Acre,AC,Cap V,26,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Norte,Amazonas,AM,Cap V,64,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Norte,Roraima,RR,Cap V,8,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Norte,Pará,PA,Cap V,160,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Norte,Amapá,AP,Cap V,10,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Norte,Tocantins,TO,Cap V,95,F00–F99,Transtornos mentais e de comportamento
2018,Regiao,Região Nordeste,,,Cap V,3733,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Nordeste,Maranhão,MA,Cap V,309,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Nordeste,Piauí,PI,Cap V,253,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Nordeste,Ceará,CE,Cap V,736,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap V,200,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Nordeste,Paraíba,PB,Cap V,213,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Nordeste,Pernambuco,PE,Cap V,567,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Nordeste,Alagoas,AL,Cap V,187,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Nordeste,Sergipe,SE,Cap V,307,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Nordeste,Bahia,BA,Cap V,961,F00–F99,Transtornos mentais e de comportamento
2018,Regiao,Região Sudeste,,,Cap V,6260,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Sudeste,Minas Gerais,MG,Cap V,2528,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Sudeste,Espírito Santo,ES,Cap V,202,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap V,1038,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Sudeste,São Paulo,SP,Cap V,2492,F00–F99,Transtornos mentais e de comportamento
2018,Regiao,Região Sul,,,Cap V,2178,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Sul,Paraná,PR,Cap V,905,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Sul,Santa Catarina,SC,Cap V,513,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Sul,Rio Grande do Sul,RS,Cap V,760,F00–F99,Transtornos mentais e de comportamento
2018,Regiao,Região Centro-Oeste,,,Cap V,1119,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap V,191,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap V,168,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Centro-Oeste,Goiás,GO,Cap V,441,F00–F99,Transtornos mentais e de comportamento
2018,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap V,319,F00–F99,Transtornos mentais e de comportamento
2019,Regiao,Região Norte,,,Cap V,446,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Norte,Rondônia,RO,Cap V,59,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Norte,Acre,AC,Cap V,19,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Norte,Amazonas,AM,Cap V,54,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Norte,Roraima,RR,Cap V,8,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Norte,Pará,PA,Cap V,195,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Norte,Amapá,AP,Cap V,18,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Norte,Tocantins,TO,Cap V,93,F00–F99,Transtornos mentais e de comportamento
2019,Regiao,Região Nordeste,,,Cap V,4030,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Nordeste,Maranhão,MA,Cap V,336,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Nordeste,Piauí,PI,Cap V,217,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Nordeste,Ceará,CE,Cap V,806,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap V,218,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Nordeste,Paraíba,PB,Cap V,240,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Nordeste,Pernambuco,PE,Cap V,614,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Nordeste,Alagoas,AL,Cap V,220,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Nordeste,Sergipe,SE,Cap V,327,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Nordeste,Bahia,BA,Cap V,1052,F00–F99,Transtornos mentais e de comportamento
2019,Regiao,Região Sudeste,,,Cap V,6855,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Sudeste,Minas Gerais,MG,Cap V,2855,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Sudeste,Espírito Santo,ES,Cap V,182,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap V,1085,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Sudeste,São Paulo,SP,Cap V,2733,F00–F99,Transtornos mentais e de comportamento
2019,Regiao,Região Sul,,,Cap V,2140,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Sul,Paraná,PR,Cap V,912,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Sul,Santa Catarina,SC,Cap V,454,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Sul,Rio Grande do Sul,RS,Cap V,774,F00–F99,Transtornos mentais e de comportamento
2019,Regiao,Região Centro-Oeste,,,Cap V,1055,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap V,116,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap V,212,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Centro-Oeste,Goiás,GO,Cap V,426,F00–F99,Transtornos mentais e de comportamento
2019,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap V,301,F00–F99,Transtornos mentais e de comportamento
2020,Regiao,Região Norte,,,Cap V,630,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Norte,Rondônia,RO,Cap V,62,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Norte,Acre,AC,Cap V,21,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Norte,Amazonas,AM,Cap V,94,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Norte,Roraima,RR,Cap V,10,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Norte,Pará,PA,Cap V,275,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Norte,Amapá,AP,Cap V,32,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Norte,Tocantins,TO,Cap V,136,F00–F99,Transtornos mentais e de comportamento
2020,Regiao,Região Nordeste,,,Cap V,5345,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Nordeste,Maranhão,MA,Cap V,391,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Nordeste,Piauí,PI,Cap V,265,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Nordeste,Ceará,CE,Cap V,909,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap V,262,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Nordeste,Paraíba,PB,Cap V,287,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Nordeste,Pernambuco,PE,Cap V,1255,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Nordeste,Alagoas,AL,Cap V,266,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Nordeste,Sergipe,SE,Cap V,363,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Nordeste,Bahia,BA,Cap V,1347,F00–F99,Transtornos mentais e de comportamento
2020,Regiao,Região Sudeste,,,Cap V,7587,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Sudeste,Minas Gerais,MG,Cap V,2861,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Sudeste,Espírito Santo,ES,Cap V,267,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap V,1159,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Sudeste,São Paulo,SP,Cap V,3300,F00–F99,Transtornos mentais e de comportamento
2020,Regiao,Região Sul,,,Cap V,2395,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Sul,Paraná,PR,Cap V,1084,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Sul,Santa Catarina,SC,Cap V,393,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Sul,Rio Grande do Sul,RS,Cap V,918,F00–F99,Transtornos mentais e de comportamento
2020,Regiao,Região Centro-Oeste,,,Cap V,1211,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap V,90,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap V,227,F00–F99,Transtornos mentais e de comportamento
2020,Estado,Região Centro-Oeste,Goiás,GO,Cap V,581,F00–F99,Transtornos mentais e de comportamento
